courseID,course_category,course_start_date,course_end_date,pesel
565369306,C,2024-04-29,2024-10-03,24120716905
540786701,B,2024-04-06,2024-08-04,86518728212
288051066,B,2024-04-30,2024-10-23,65083763370
998466139,A,2024-04-30,2024-07-07,66231334490
592037207,E,2024-04-10,2024-06-21,95751314270
821799964,B,2024-04-23,2024-07-07,69191744756
704197397,D,2024-04-23,2024-05-29,78073836381
509148130,B,2024-04-25,2024-07-17,45539922485
337453508,B,2024-04-30,2024-06-06,31939702210
991586811,A,2024-04-15,2024-07-31,73503069895
449360759,A,2024-04-17,2024-06-03,47897643867
476466260,B,2024-04-24,2024-08-28,30095584586
646960136,B,2024-04-16,2024-05-23,84934578184
991557839,B,2024-04-26,2024-09-24,75408323675
889398552,A,2024-04-27,2024-07-11,57635070021
439934741,D,2024-04-24,2024-10-12,59633623582
861431996,C,2024-04-18,2024-10-11,19399056767
559782613,C,2024-04-03,2024-07-05,97608339469
131896255,B,2024-04-02,2024-05-05,91915539686
555645718,B,2024-04-04,2024-08-24,34973802940
149396837,B,2024-04-11,2024-05-20,34015751306
546284089,A,2024-04-24,2024-06-13,73733097930
955534230,A,2024-04-02,2024-06-26,42784794232
766226542,B,2024-04-16,2024-08-20,48914916677
669694907,B,2024-04-19,2024-07-20,11915713691
661290739,E,2024-04-22,2024-06-04,98475511148
546597636,B,2024-04-14,2024-07-26,93267365939
227851636,B,2024-04-22,2024-08-30,46673432337
609139610,B,2024-04-25,2024-09-16,51181901500
484740402,B,2024-04-11,2024-08-28,62703477833
844361525,A,2024-04-05,2024-07-03,56601958153
311100815,C,2024-04-02,2024-10-03,76328720008
898298859,B,2024-04-08,2024-09-14,14232276013
438071782,B,2024-04-30,2024-08-14,73366249956
122884361,B,2024-04-23,2024-08-12,73557138883
699869572,B,2024-04-10,2024-09-28,59921339668
680134201,C,2024-04-18,2024-06-30,19611305845
491719852,B,2024-04-03,2024-05-23,27190792971
625775375,E,2024-04-17,2024-06-12,58523426498
985126529,AM,2024-04-11,2024-06-12,55402873373
226366485,C,2024-04-12,2024-09-20,14783977633
725275193,B,2024-04-10,2024-05-31,32701153879
396271052,D,2024-04-30,2024-10-31,63721265916
384853983,B,2024-04-03,2024-06-30,86108097503
941435301,B,2024-04-21,2024-08-14,68844916541
377596408,B,2024-04-18,2024-08-07,63394698379
319281601,B,2024-04-12,2024-09-25,70498496669
258169470,C,2024-04-21,2024-07-28,41315680288
555656445,B,2024-04-29,2024-09-22,35189320707
967659470,E,2024-04-29,2024-07-06,92812021437
729951043,B,2024-04-28,2024-08-29,44817498859
563156127,C,2024-04-12,2024-05-27,84918119239
431969842,A,2024-04-25,2024-10-20,64272556813
517093421,B,2024-04-07,2024-06-12,30019723471
306429207,A,2024-04-21,2024-08-23,85083977630
802159180,A,2024-04-29,2024-09-29,75218856839
406903597,B,2024-04-24,2024-08-03,11590220746
600454740,B,2024-04-03,2024-05-20,22369775528
448614403,A,2024-04-22,2024-07-22,75623274221
620749885,B,2024-04-03,2024-09-05,46912497716
409780420,B,2024-04-26,2024-06-30,82375116593
267726786,B,2024-04-25,2024-08-10,55557409113
584315982,B,2024-04-26,2024-08-15,49071727087
583784779,B,2024-04-10,2024-06-16,63718366122
775891269,E,2024-04-20,2024-10-09,83125471897
315119593,B,2024-04-25,2024-06-08,89113648140
228750476,D,2024-04-03,2024-07-22,71914232371
495782794,B,2024-04-12,2024-07-05,82061991037
119511995,B,2024-04-06,2024-05-31,86136287415
139368231,B,2024-04-24,2024-08-05,73141891662
978977778,B,2024-04-29,2024-10-11,89089478591
751752195,B,2024-04-20,2024-10-04,39414362036
692224797,C,2024-04-29,2024-10-25,18066418637
151200646,C,2024-04-01,2024-06-11,50106313462
182228390,A,2024-04-21,2024-09-10,94763742232
346663677,B,2024-04-05,2024-05-15,83757789521
267337678,B1,2024-04-20,2024-07-28,68425005948
122157205,B,2024-04-27,2024-10-17,60226979639
671878712,B,2024-04-25,2024-09-29,63342955493
995149414,E,2024-04-25,2024-06-30,26259582060
487150296,E,2024-04-19,2024-06-16,28631937382
606291395,C,2024-04-03,2024-05-27,55537261909
688174825,B,2024-04-09,2024-10-04,94195124765
963084283,B,2024-04-13,2024-07-05,60916133273
908031280,B,2024-04-15,2024-06-03,22690250562
801882076,B,2024-04-06,2024-07-06,39345023429
679848090,B,2024-04-08,2024-08-25,56098158555
124563575,B,2024-04-24,2024-08-08,77899919005
316304862,B,2024-04-01,2024-07-25,50292287855
262101332,B1,2024-04-28,2024-08-06,75983476709
807942332,B,2024-04-22,2024-08-04,76873996176
766773942,B,2024-04-14,2024-07-04,96637948953
263657790,B,2024-04-14,2024-09-27,16976971661
856457561,B,2024-04-15,2024-08-01,46136428001
826517233,B,2024-04-23,2024-06-09,26678118540
712741645,B,2024-04-19,2024-07-03,26217450425
832239297,B,2024-04-14,2024-06-02,58131930142
108938114,B,2024-04-29,2024-07-09,81956676584
309874791,B,2024-04-23,2024-06-22,34761595337
966140335,A,2024-04-22,2024-10-19,98942370624
691495603,B,2024-04-21,2024-06-15,54563117532
697813133,B,2024-04-25,2024-08-15,72927457792
561042291,B,2024-04-19,2024-10-16,17367692068
619001066,B,2024-04-19,2024-10-20,22614342458
186305989,B,2024-04-21,2024-10-06,35488792687
246859994,C,2024-04-20,2024-07-31,86474957129
411632212,A,2024-04-08,2024-09-06,34472605831
799302866,B,2024-04-01,2024-05-24,97380738123
200898832,B,2024-04-19,2024-07-22,62417810237
641909290,A,2024-04-10,2024-10-11,10948580288
847080859,D,2024-04-13,2024-10-05,32632963830
476604180,B,2024-04-07,2024-08-09,25244654390
836927033,B,2024-04-07,2024-06-25,56722731460
122867314,D,2024-04-17,2024-06-02,38404863669
608634143,A,2024-04-02,2024-06-17,50265290847
385146894,A,2024-04-23,2024-10-14,26099843999
599342453,B,2024-04-21,2024-08-30,61230655290
586082521,B,2024-04-19,2024-06-03,70734857660
265018358,C,2024-04-16,2024-06-25,52301388318
711159070,B,2024-04-05,2024-08-01,67356854218
722701563,B,2024-04-07,2024-07-17,24401835048
681907989,C,2024-04-29,2024-10-09,17949931505
304845299,B,2024-04-29,2024-09-11,23341030706
690187975,B,2024-04-09,2024-07-21,90153626404
334160839,D,2024-04-12,2024-09-03,64058373976
575985950,B,2024-04-03,2024-05-20,96193410610
270675257,B,2024-04-12,2024-09-24,29419747627
823217384,B1,2024-04-13,2024-10-11,16618074683
712903553,A,2024-04-16,2024-10-09,51897706291
378619027,D,2024-04-22,2024-08-27,33164108806
159731296,B,2024-04-20,2024-10-07,79285935537
571011355,C,2024-04-11,2024-08-27,38540782915
151504208,A,2024-04-15,2024-08-05,23299054408
885948033,B,2024-04-06,2024-10-04,24643692998
515991660,B,2024-04-27,2024-09-14,33436768027
449867069,B,2024-04-01,2024-08-07,40969098046
850765313,A,2024-04-22,2024-06-17,87184883338
173395113,B,2024-04-21,2024-10-07,90626050950
431259440,C,2024-04-04,2024-05-28,15926434988
802256819,C,2024-04-05,2024-05-30,98760901837
937542223,B,2024-04-13,2024-06-07,18354314631
127863421,A,2024-04-14,2024-09-05,55607282824
874266404,B,2024-04-09,2024-09-12,83152825526
556907171,B,2024-04-04,2024-05-27,97148399004
255873729,B,2024-04-01,2024-07-14,17876433361
534188707,B,2024-04-10,2024-08-16,25838071259
139195796,D,2024-04-28,2024-06-02,14563008939
334228642,AM,2024-04-12,2024-06-12,93316923433
292166101,B,2024-04-28,2024-09-21,20445182402
204573365,A,2024-04-21,2024-06-29,13255675777
554481523,D,2024-04-23,2024-08-06,64340233148
341760826,AM,2024-04-13,2024-06-11,10044855926
200648611,B,2024-04-05,2024-09-01,75263193667
327683971,A,2024-04-15,2024-08-07,84775618131
188355838,B,2024-04-11,2024-05-11,90653872040
580021200,B,2024-04-19,2024-09-20,17909999589
444392431,B,2024-04-17,2024-09-06,82566191122
709371900,B,2024-04-07,2024-10-08,58067172992
992169496,B,2024-04-14,2024-07-22,53364162711
766472496,B,2024-04-22,2024-10-08,57054434028
907048289,B,2024-04-30,2024-07-07,31518761351
831705736,B,2024-04-21,2024-09-08,90711175352
464136086,A,2024-04-22,2024-10-22,51889780786
617778198,B,2024-04-04,2024-08-02,20518964227
858679666,B,2024-04-25,2024-10-05,18121159445
604133584,B,2024-04-20,2024-09-21,71817979409
541949763,B,2024-04-03,2024-05-03,39512241214
532527608,E,2024-04-01,2024-05-03,85683165127
768227963,B,2024-04-01,2024-09-29,81947538249
978872912,C,2024-04-12,2024-05-19,47157315642
859889913,B,2024-04-08,2024-07-12,90800829675
863362079,B1,2024-04-25,2024-07-25,97327712142
443322303,B,2024-04-11,2024-05-16,61385770853
238689235,B,2024-04-22,2024-08-25,12103335526
647574959,B,2024-04-28,2024-07-27,74876867762
748778024,C,2024-04-26,2024-10-12,58769104749
744468605,A,2024-04-08,2024-05-15,50584193460
592751308,C,2024-04-03,2024-05-04,86283913704
258534838,B,2024-04-22,2024-07-15,55038650284
558561988,AM,2024-04-21,2024-09-27,76538925296
185877685,B,2024-04-23,2024-06-07,10526058322
844051557,C,2024-04-02,2024-09-16,11757317861
854426147,B,2024-04-10,2024-09-22,86498827870
376620835,C,2024-04-13,2024-05-20,21366193062
900593082,B,2024-04-25,2024-08-23,53312301711
766425362,B,2024-04-26,2024-08-05,93765051263
339094043,B,2024-04-18,2024-08-04,20441867206
769887043,B,2024-04-15,2024-07-14,63579216176
430898684,B,2024-04-02,2024-05-31,45548917326
858312304,C,2024-04-21,2024-10-10,34771015763
586578832,B,2024-04-16,2024-06-11,30149120733
962000353,A,2024-04-11,2024-06-24,18166968985
261085983,B,2024-04-28,2024-10-14,19038574264
329802068,B,2024-04-09,2024-09-26,91393543553
946204232,B,2024-04-29,2024-06-28,75872203935
376156569,B,2024-04-05,2024-05-19,71829042627
820761657,B,2024-04-04,2024-08-21,68717618991
597604271,B,2024-04-13,2024-10-06,82336343215
634646478,B,2024-04-01,2024-08-14,14762451142
708539065,B,2024-04-09,2024-07-25,27969593980
646327524,A,2024-04-10,2024-05-11,64356136610
941025254,B,2024-04-22,2024-06-11,33785356061
650116637,B,2024-04-20,2024-10-04,64561726557
848369648,B,2024-04-28,2024-07-23,42840489833
987733135,B,2024-04-12,2024-10-02,82340069509
753531099,D,2024-04-09,2024-05-22,12981792547
182778100,C,2024-04-24,2024-08-11,47164200948
189780521,D,2024-04-01,2024-09-17,89559909058
440528997,D,2024-04-28,2024-10-04,74873892617
750324752,B,2024-04-26,2024-09-21,53760417626
960640128,B,2024-04-17,2024-06-09,79007589208
374201147,A,2024-04-14,2024-08-08,83731245774
197045499,B,2024-04-25,2024-08-29,95100013894
890608782,C,2024-04-11,2024-09-15,27490558080
909983593,B,2024-04-17,2024-06-03,96182081040
448029288,B,2024-04-08,2024-06-30,11991498707
374014552,B,2024-04-21,2024-07-09,86707686705
699086797,B,2024-04-02,2024-09-20,16286105523
789664860,C,2024-04-01,2024-05-09,18538041390
766758989,B,2024-04-16,2024-06-11,83449203658
500709304,A,2024-04-30,2024-09-13,83952340868
782744743,C,2024-04-13,2024-08-16,30641097278
207422820,B1,2024-04-22,2024-07-23,28841307694
212037056,B,2024-04-29,2024-08-04,97922816571
866753635,B,2024-04-22,2024-09-08,74664772134
750201322,C,2024-04-03,2024-09-17,12435397560
344544078,C,2024-04-01,2024-07-03,39635419923
374456629,B,2024-04-11,2024-09-06,41108690002
414002379,A,2024-04-11,2024-07-24,36474535123
198375531,A,2024-04-25,2024-06-16,15404531833
790005819,B,2024-04-26,2024-10-01,75883935350
224469981,B,2024-04-24,2024-06-23,45017224842
836913238,B,2024-04-07,2024-07-12,63782917575
987777584,B,2024-04-04,2024-06-02,26299940950
992683833,A,2024-04-24,2024-07-29,92840839097
694682427,A,2024-04-20,2024-09-28,62381526642
507482165,B1,2024-04-30,2024-10-09,99763406184
975456044,B,2024-04-09,2024-08-28,93117881179
472011881,B,2024-04-02,2024-06-04,41716460011
483034120,B,2024-04-30,2024-07-08,87262712305
762877509,B,2024-04-19,2024-10-08,41061254490
637792692,AM,2024-04-11,2024-07-21,84378424275
959765845,B,2024-04-20,2024-07-03,31909963271
442131289,B,2024-04-18,2024-09-02,33695663154
455524743,C,2024-04-21,2024-06-03,72544718578
121275995,B,2024-04-25,2024-07-08,99208022595
175618018,B,2024-04-17,2024-07-28,18722545522
737773354,B,2024-04-25,2024-09-28,93168099243
922997084,A,2024-04-28,2024-09-22,88520919159
445816181,B,2024-04-03,2024-07-05,82194779522
239918023,B,2024-04-26,2024-09-17,42626627446
435704421,B,2024-04-04,2024-09-22,84531169128
631042437,A,2024-04-27,2024-06-24,44152011403
582420793,B,2024-04-04,2024-06-05,92760039848
746863912,B,2024-04-30,2024-07-01,88514722613
375565853,B,2024-04-25,2024-06-08,75419520150
345152418,A,2024-04-07,2024-06-05,26348800645
132534869,B,2024-04-26,2024-10-10,75544135656
478200109,B,2024-04-09,2024-07-02,63592862024
792188320,B,2024-04-25,2024-09-20,26205651580
369036462,B,2024-04-04,2024-05-31,26691179979
754229890,B1,2024-04-08,2024-07-22,30510725126
204084767,D,2024-04-29,2024-08-19,86166142964
398440896,A,2024-04-02,2024-06-11,94173024266
586231859,B,2024-04-17,2024-09-02,63312311180
781086290,A,2024-04-17,2024-08-02,97520897641
397211657,C,2024-04-27,2024-09-02,65592210328
227538697,B,2024-04-24,2024-10-19,56879895297
518024607,B,2024-04-15,2024-05-24,52449081225
649611436,B,2024-04-23,2024-06-01,34930637087
327777243,B,2024-04-05,2024-06-02,48537542749
462032354,B,2024-04-02,2024-07-11,99498495656
878481160,A,2024-04-20,2024-10-17,34484917950
383518867,B,2024-04-12,2024-10-12,48507023961
963229394,B,2024-04-04,2024-06-04,47002583838
137223185,B,2024-04-06,2024-08-29,18736219833
721544361,D,2024-04-16,2024-08-25,17557882501
772215635,B,2024-04-27,2024-09-27,53866690890
328822468,AM,2024-04-29,2024-07-13,21983443311
558378305,B,2024-04-22,2024-09-04,83208886934
496943192,B,2024-04-23,2024-10-13,10900314581
741691915,B,2024-04-11,2024-09-24,51297416487
547887690,B,2024-04-20,2024-07-05,28594874054
725446333,D,2024-04-14,2024-10-13,53603053169
137440433,B,2024-04-23,2024-06-20,18902544254
683688565,B,2024-04-12,2024-10-09,97326912984
834931346,B,2024-04-12,2024-09-29,65565562052
746777632,B,2024-04-11,2024-06-10,44009314144
209953857,B,2024-04-16,2024-08-01,99211332886
664054460,B,2024-04-01,2024-06-02,91004483244
214932243,B,2024-04-30,2024-07-18,61044235990
838023519,B,2024-04-20,2024-10-12,14679486823
278861205,B,2024-04-02,2024-07-10,57751207806
310138573,C,2024-04-16,2024-05-26,93618810879
633786895,A,2024-04-12,2024-05-15,29979986764
236321033,C,2024-04-07,2024-05-11,93083495797
636284487,A,2024-04-06,2024-05-17,37974614355
719592276,B,2024-04-18,2024-09-22,19114977586
115583959,B,2024-04-05,2024-09-10,63521544250
409083770,E,2024-04-18,2024-06-19,19590224926
151439620,B,2024-04-02,2024-09-06,24498729451
848373659,C,2024-04-23,2024-08-27,90938252608
311789640,B,2024-04-04,2024-08-23,74515460863
849700281,B,2024-04-29,2024-09-22,26299298974
196686995,B,2024-04-25,2024-09-02,36540533641
852422611,E,2024-04-29,2024-10-18,56302730023
194305561,B,2024-04-25,2024-09-21,30214973620
420344707,E,2024-04-22,2024-06-08,16654308326
406125818,E,2024-04-15,2024-10-13,34129993740
487663659,E,2024-04-16,2024-09-05,89744657823
994663082,B,2024-04-18,2024-09-17,87698371105
131382231,B,2024-04-03,2024-06-13,51601591101
269376528,A,2024-04-28,2024-10-11,71178851144
562860796,B,2024-04-05,2024-09-25,78758301693
343037464,B,2024-04-08,2024-09-20,44083906492
681461251,B,2024-04-25,2024-06-17,15974900040
787757662,C,2024-04-28,2024-06-30,65116726112
682797339,B,2024-04-25,2024-09-13,12711425997
588160600,B,2024-04-12,2024-07-25,89085880472
804396222,B,2024-04-20,2024-06-30,43397051334
110541667,C,2024-04-21,2024-07-09,68597452357
272787142,B,2024-04-11,2024-07-23,44731112487
894888693,B,2024-04-19,2024-10-03,65291556994
445662203,C,2024-04-25,2024-07-10,78823255565
155114470,A,2024-04-15,2024-08-24,11989314180
746701722,B,2024-04-01,2024-08-05,69634991254
858413780,B,2024-04-08,2024-05-13,22294429754
223470467,B,2024-04-26,2024-09-21,14989550596
813637369,B,2024-04-16,2024-09-20,39695507650
475892327,B,2024-04-25,2024-07-02,72020193631
591288888,B,2024-04-02,2024-08-06,12423525319
823023527,B,2024-04-03,2024-05-23,10708248923
548023798,B,2024-04-29,2024-09-09,18888489006
307435349,B,2024-04-21,2024-10-02,80005498637
154985623,C,2024-04-06,2024-06-02,29173648767
192507850,AM,2024-04-22,2024-05-31,35500152468
105095099,D,2024-04-07,2024-06-07,43066105442
915320443,B,2024-04-01,2024-08-02,25627981258
100156027,B,2024-04-30,2024-06-10,27109372602
167048129,B,2024-04-11,2024-07-15,77558678251
415869452,D,2024-04-14,2024-08-31,58515015282
733659562,C,2024-04-07,2024-09-24,90356780835
136506035,B,2024-04-28,2024-09-20,64005844372
221213110,B,2024-04-29,2024-10-10,44558264577
416293153,B,2024-04-11,2024-08-24,43533650088
330902034,B,2024-04-23,2024-05-24,38339066093
173361810,B,2024-04-14,2024-08-16,33282291826
398763036,B,2024-04-12,2024-07-14,96688014954
564300387,A,2024-04-08,2024-07-07,83256283777
117528249,C,2024-04-01,2024-07-04,46740178143
502887135,B,2024-04-20,2024-10-10,45200790664
327591136,D,2024-04-20,2024-06-04,62276403007
441106354,A,2024-04-15,2024-07-31,46930483566
239587693,C,2024-04-05,2024-07-09,30501187935
374860792,E,2024-04-12,2024-10-04,89629419506
706509516,E,2024-04-04,2024-05-15,38110716168
173560551,B,2024-04-04,2024-08-25,74925863335
967710281,C,2024-04-23,2024-06-12,17399265490
425444086,D,2024-04-12,2024-08-16,76450180455
767627986,B,2024-04-23,2024-05-27,94926162143
598752411,B,2024-04-06,2024-07-14,29203688750
204810612,B,2024-04-25,2024-09-07,37680172794
284018656,A,2024-04-08,2024-09-07,81954964751
627644490,B,2024-04-25,2024-09-25,28500143302
494533750,B,2024-04-08,2024-06-06,45211062948
559175959,B,2024-04-14,2024-09-06,95081742460
653674442,B,2024-04-15,2024-07-17,54202977728
366618631,B1,2024-04-15,2024-06-19,59743923080
620806390,B,2024-04-09,2024-08-02,36359397175
989829597,AM,2024-04-20,2024-07-16,59615222124
812054970,A,2024-04-23,2024-10-15,33912180694
765079921,B,2024-04-22,2024-07-05,93465272422
624253091,A,2024-04-20,2024-08-25,86428284562
908892913,B,2024-04-01,2024-07-24,45248142010
863702317,C,2024-04-22,2024-07-17,82458425768
617337246,B,2024-04-26,2024-10-24,41499888925
333588210,B,2024-04-27,2024-06-30,15909727351
775543356,B,2024-04-23,2024-08-25,66625766706
764717832,B,2024-04-26,2024-07-11,53000338711
324937739,C,2024-04-01,2024-05-05,66730361396
927450540,B,2024-04-01,2024-08-14,90274312395
748434110,AM,2024-04-17,2024-10-12,68380493206
186900444,B,2024-04-15,2024-08-22,30363671827
642576455,E,2024-04-04,2024-05-25,21414510892
725322413,B,2024-04-03,2024-05-11,17227606619
747745433,B,2024-04-03,2024-10-03,59735967299
960314683,B,2024-04-17,2024-08-24,11715756934
515469658,E,2024-04-12,2024-06-29,37846199752
140972010,B,2024-04-12,2024-06-18,31940068692
914276000,B,2024-04-11,2024-09-16,37537954249
720721433,B,2024-04-01,2024-07-22,91423984224
106564436,E,2024-04-29,2024-08-25,92636778453
757257162,C,2024-04-16,2024-06-03,62417976157
166717810,A,2024-04-07,2024-06-11,89792802192
445737085,B,2024-04-18,2024-07-29,12549324037
379592701,B,2024-04-20,2024-06-14,34099999327
542357948,D,2024-04-09,2024-09-19,75381619886
627528207,B,2024-04-23,2024-09-19,13804037264
996390882,A,2024-04-05,2024-05-19,39246737564
359285821,A,2024-04-01,2024-05-16,23373229881
149376926,B,2024-04-15,2024-05-25,78543658490
837637803,B1,2024-04-10,2024-08-20,95139406531
257793238,B,2024-04-02,2024-08-30,91441255268
764110651,A,2024-04-11,2024-06-09,83066767782
346146211,B,2024-04-13,2024-05-26,76048031593
196862323,E,2024-04-16,2024-07-17,54190236292
720395995,B,2024-04-16,2024-10-07,60061157538
258178587,B,2024-04-06,2024-07-31,41025386094
314617983,B,2024-04-25,2024-08-31,14282713928
154381355,B,2024-04-22,2024-06-04,21810741697
214552007,B,2024-04-05,2024-06-23,69985675210
844365193,B,2024-04-18,2024-06-13,53933281242
364187974,B,2024-04-06,2024-06-04,86528265081
264268207,B,2024-04-11,2024-06-07,38498831090
874694999,B,2024-04-18,2024-08-15,36464892633
282022324,A,2024-04-19,2024-07-28,83351870549
599293426,B,2024-04-29,2024-09-19,28637287927
519024717,B,2024-04-21,2024-06-07,30354739692
795709546,B,2024-04-19,2024-06-13,19473843918
723468078,C,2024-04-17,2024-09-03,72226563611
623411213,B,2024-04-07,2024-05-20,52789742444
742369327,B,2024-04-30,2024-08-06,48391815160
462349503,B,2024-04-12,2024-07-02,79764758849
353486271,B,2024-04-02,2024-08-29,87105719235
456438651,B,2024-04-20,2024-07-01,17023405840
774126306,B1,2024-04-06,2024-08-16,60499151636
747948874,A,2024-04-30,2024-06-12,43656353207
405171206,D,2024-04-02,2024-09-25,10507919906
368353067,A,2024-04-16,2024-09-11,42272002873
290027968,A,2024-04-14,2024-05-20,86724407986
207401695,E,2024-04-06,2024-06-19,69356747408
197670912,A,2024-04-09,2024-07-29,36947980122
355589088,B,2024-04-03,2024-08-15,26466562622
457911977,B,2024-04-13,2024-09-10,29458443633
815692227,B,2024-04-17,2024-09-18,14078671530
330828128,C,2024-04-27,2024-10-06,45359725444
994765960,B,2024-04-12,2024-06-22,70186810430
734111627,B,2024-04-22,2024-08-09,31195668287
942097496,D,2024-04-19,2024-06-09,21500111118
602767371,B,2024-04-06,2024-09-25,66986670826
817540385,A,2024-04-11,2024-08-02,77675606433
801798348,D,2024-04-06,2024-08-29,26485084878
749705901,C,2024-04-10,2024-08-24,85543657576
879892695,B,2024-04-29,2024-10-08,27784686938
232219916,A,2024-04-21,2024-05-21,77055341343
330757657,B,2024-04-17,2024-06-30,17615744731
905523817,B1,2024-04-14,2024-06-14,89192401816
789154401,B,2024-04-28,2024-06-05,21543181032
820962684,A,2024-04-14,2024-06-24,13515792904
575947517,AM,2024-04-04,2024-08-02,84551127809
873251983,D,2024-04-17,2024-10-05,55403163959
506754742,B,2024-04-29,2024-08-12,95638864196
312338257,B,2024-04-02,2024-06-22,67518599220
659213665,C,2024-04-24,2024-09-03,57590432645
713001693,B,2024-04-14,2024-07-29,86033743383
287521971,B,2024-04-11,2024-10-10,61152991885
905703806,E,2024-04-09,2024-08-05,94957724053
638884950,B,2024-04-06,2024-09-27,26811027006
564151296,B,2024-04-20,2024-10-20,52598948583
197104352,B,2024-04-01,2024-06-05,22333593382
406315062,D,2024-04-13,2024-06-19,57352896871
708412444,D,2024-04-21,2024-08-02,83646579106
922946817,AM,2024-04-18,2024-06-05,28098970561
374002652,A,2024-04-04,2024-08-26,71203596093
285629798,C,2024-04-30,2024-06-23,43102499737
120727778,C,2024-04-08,2024-09-17,13402304884
369373377,B,2024-04-18,2024-06-20,32285979647
709842622,C,2024-04-21,2024-05-29,60575191890
433322849,D,2024-04-20,2024-08-04,41590051242
231193988,D,2024-04-07,2024-09-16,59450718909
960113539,B,2024-04-16,2024-08-07,71687983971
523144732,AM,2024-04-14,2024-09-27,49014016828
950342113,A,2024-04-07,2024-07-28,86486245799
922018742,B,2024-04-09,2024-08-19,52262425764
915530525,B,2024-04-06,2024-05-12,70479017326
259742875,A,2024-04-25,2024-09-10,73800173566
323512199,A,2024-04-10,2024-08-04,57720633866
443098481,C,2024-04-16,2024-09-29,68196631592
713578146,B,2024-04-23,2024-10-20,21666667285
829358704,B,2024-04-27,2024-10-16,53758187028
427603806,A,2024-04-09,2024-08-27,31329688280
357262965,B,2024-04-11,2024-10-05,23878803156
549053739,C,2024-04-01,2024-07-02,44564799288
525705993,A,2024-04-21,2024-10-08,55274864991
992851237,B,2024-04-07,2024-09-06,26595035937
337124000,B,2024-04-14,2024-06-15,64188031799
912561519,B,2024-04-10,2024-08-23,52682961164
310333825,B,2024-04-23,2024-10-13,16212534365
969531793,B,2024-04-19,2024-05-27,95213086999
689438539,E,2024-04-10,2024-06-01,76970902667
992011955,C,2024-04-07,2024-08-29,84598586574
525282728,B,2024-04-07,2024-06-17,12740068406
254079341,B,2024-04-10,2024-07-09,87046968125
614340162,B,2024-04-11,2024-08-30,78016953331
537655066,B,2024-04-16,2024-09-07,65449947544
662253524,D,2024-04-15,2024-08-20,66295045665
111096128,B,2024-04-23,2024-07-20,19433525235
646821773,B,2024-04-21,2024-08-08,61008528765
738772390,D,2024-04-25,2024-10-05,17277180307
244676971,B,2024-04-13,2024-06-13,70103787123
467120075,B,2024-04-11,2024-09-15,28323621800
826312732,B,2024-04-11,2024-08-15,82202464594
852517772,B,2024-04-04,2024-07-01,98134316423
132086917,B,2024-04-01,2024-07-21,99104750102
506252027,B,2024-04-08,2024-07-04,39576395543
123705123,B,2024-04-26,2024-06-05,73662264045
283941074,A,2024-04-24,2024-08-20,75733121498
836728977,D,2024-04-19,2024-09-05,91965518276
160158466,C,2024-04-09,2024-08-16,58165120233
355011674,A,2024-04-29,2024-08-31,26903697852
491163845,B,2024-04-26,2024-09-11,87794274928
411399065,B,2024-04-02,2024-05-05,53360115170
401588410,C,2024-04-27,2024-06-10,81080277730
665877607,B,2024-04-04,2024-08-11,36203992792
720859797,C,2024-04-26,2024-06-07,95582159963
666575592,D,2024-04-12,2024-07-09,12907799551
163178665,E,2024-04-08,2024-08-01,66153647967
599722312,C,2024-04-09,2024-08-15,60523236331
425071171,B,2024-04-14,2024-08-29,73412760575
312583239,B,2024-04-26,2024-07-29,99885854934
126633784,B,2024-04-29,2024-07-31,90202692583
458740351,C,2024-04-23,2024-10-21,39992340857
113970091,A,2024-04-14,2024-09-05,80744546964
522433392,B,2024-04-08,2024-08-09,27438100793
239742989,B,2024-04-10,2024-05-18,10239421280
979442123,B,2024-04-04,2024-08-06,13727812013
717130110,D,2024-04-28,2024-09-04,20429032602
398604440,C,2024-04-10,2024-06-30,33076409571
870809601,A,2024-04-01,2024-07-29,47419655579
392573732,B,2024-04-21,2024-06-27,24326413926
768848527,B1,2024-04-25,2024-05-25,34273934419
740074783,A,2024-04-05,2024-06-14,94495931961
547748523,D,2024-04-13,2024-06-16,91195256509
793712769,C,2024-04-12,2024-10-08,87962305752
502023821,E,2024-04-08,2024-09-11,14133755060
742039701,B,2024-04-14,2024-10-11,71396904191
736153385,A,2024-04-29,2024-06-03,43128107151
443869933,B,2024-04-28,2024-09-21,93938232789
231773338,B,2024-04-11,2024-07-04,81489456598
133120341,A,2024-04-24,2024-10-25,24008652919
214907668,AM,2024-04-19,2024-08-22,14330754738
218097712,B,2024-04-20,2024-06-14,48852019292
716813319,C,2024-04-12,2024-08-01,77885427312
413795063,B,2024-04-24,2024-07-28,97694463458
376729751,C,2024-04-25,2024-08-07,61857645534
510155743,A,2024-04-04,2024-08-06,58878001566
894256083,B,2024-04-07,2024-09-11,20262864154
688236239,E,2024-04-12,2024-07-20,51439478901
374043462,B,2024-04-26,2024-08-20,87573207839
924703954,B,2024-04-14,2024-06-08,26709776470
147471990,B,2024-04-19,2024-06-14,80715310619
967720872,C,2024-04-08,2024-06-29,19584369554
506815749,E,2024-04-15,2024-07-22,87337002807
697318520,B,2024-04-09,2024-09-14,67295806853
316344499,AM,2024-04-13,2024-07-22,51097003294
242559292,B,2024-04-23,2024-10-21,83951894908
424072019,B,2024-04-27,2024-08-13,74339245422
799385201,B,2024-04-26,2024-10-08,82174908714
